datetime [CET],snow height [cm],air temperature [°C],relative humidity [%]
2015-08-30 15:30:00,-6.4,17.6,28.2
2015-08-30 15:40:00,-6.4,17.6,27.3
2015-08-30 15:50:00,-5.9,17.5,27.9
2015-08-30 16:00:00,-5.9,17.6,28.3
2015-08-30 16:10:00,-5.9,17.5,28.3
2015-08-30 16:20:00,-5.7,17.4,28.9
2015-08-30 16:30:00,-5.8,17.3,30.1
2015-08-30 16:40:00,-5.2,17.4,31.0
2015-08-30 16:50:00,-5.0,17.4,31.4
2015-08-30 17:00:00,-5.1,17.5,31.0
2015-08-30 17:10:00,-5.4,17.1,31.8
2015-08-30 17:20:00,-5.0,17.0,31.7
2015-08-30 17:30:00,-4.4,17.0,32.8
2015-08-30 17:40:00,-3.6,17.0,32.9
2015-08-30 17:50:00,-3.3,16.7,33.5
2015-08-30 18:00:00,-3.2,16.7,34.4
2015-08-30 18:10:00,-3.7,16.6,35.2
2015-08-30 18:20:00,-6.0,16.3,37.0
2015-08-30 18:30:00,-4.5,16.0,37.9
2015-08-30 18:40:00,-4.4,15.7,39.2
2015-08-30 18:50:00,-5.3,15.4,39.7
2015-08-30 19:00:00,-5.9,15.1,40.5
2015-08-30 19:10:00,-6.6,14.1,43.4
2015-08-30 19:20:00,-7.5,13.7,44.8
2015-08-30 19:30:00,-7.3,13.5,45.9
2015-08-30 19:40:00,-6.8,13.2,47.4
2015-08-30 19:50:00,-6.9,13.0,48.0
2015-08-30 20:00:00,-6.8,12.7,49.8
2015-08-30 20:10:00,-5.4,12.6,50.9
2015-08-30 20:20:00,-4.7,12.4,51.9
2015-08-30 20:30:00,-5.3,12.2,52.5
2015-08-30 20:40:00,-5.2,12.2,53.2
2015-08-30 20:50:00,-4.5,12.0,53.9
2015-08-30 21:00:00,-4.5,12.0,54.9
2015-08-30 21:10:00,-5.2,11.8,56.2
2015-08-30 21:20:00,-5.8,11.7,56.9
2015-08-30 21:30:00,-5.9,11.5,57.0
2015-08-30 21:40:00,-5.6,11.5,58.2
2015-08-30 21:50:00,-4.8,11.2,59.6
2015-08-30 22:00:00,-4.5,11.1,60.1
2015-08-30 22:10:00,-5.4,11.1,59.9
2015-08-30 22:20:00,-5.8,11.1,59.0
2015-08-30 22:30:00,-5.7,11.0,59.7
2015-08-30 22:40:00,-6.1,11.1,59.0
2015-08-30 22:50:00,-5.0,11.0,59.3
2015-08-30 23:00:00,-5.3,11.0,58.8
2015-08-30 23:10:00,-6.1,10.9,59.6
2015-08-30 23:20:00,-5.7,10.7,60.6
2015-08-30 23:30:00,-5.2,10.6,60.0
2015-08-30 23:40:00,-4.9,10.9,58.1
2015-08-30 23:50:00,-4.6,10.9,58.1
2015-08-31 00:00:00,-4.8,11.1,56.2
2015-08-31 00:10:00,-4.0,11.4,54.9
2015-08-31 00:20:00,-2.4,11.3,55.5
2015-08-31 00:30:00,-2.5,11.1,56.2
2015-08-31 00:40:00,-3.5,10.9,56.9
2015-08-31 00:50:00,-3.8,10.9,57.2
2015-08-31 01:00:00,-3.4,10.8,57.9
2015-08-31 01:10:00,-4.0,10.7,58.3
2015-08-31 01:20:00,-4.6,10.7,58.2
2015-08-31 01:30:00,-4.8,10.8,59.4
2015-08-31 01:40:00,-4.5,10.7,59.4
2015-08-31 01:50:00,-3.5,10.5,59.8
2015-08-31 02:00:00,-3.2,10.7,59.7
2015-08-31 02:10:00,-3.8,10.7,60.3
2015-08-31 02:20:00,-3.2,10.7,61.8
2015-08-31 02:30:00,-2.6,10.4,62.6
2015-08-31 02:40:00,-2.8,10.3,62.9
2015-08-31 02:50:00,-2.8,10.1,64.1
2015-08-31 03:00:00,-3.2,9.8,65.5
2015-08-31 03:10:00,-3.6,10.4,62.3
2015-08-31 03:20:00,-3.6,10.6,62.0
2015-08-31 03:30:00,-4.1,10.5,62.1
2015-08-31 03:40:00,-4.1,10.6,62.2
2015-08-31 03:50:00,-3.7,10.5,62.6
2015-08-31 04:00:00,-3.6,10.3,63.6
2015-08-31 04:10:00,-3.4,10.4,64.0
2015-08-31 04:20:00,-3.9,9.8,66.6
2015-08-31 04:30:00,-3.5,9.8,67.1
2015-08-31 04:40:00,-2.8,9.7,68.1
2015-08-31 04:50:00,-3.5,10.0,67.4
2015-08-31 05:00:00,-3.7,10.0,67.9
2015-08-31 05:10:00,-3.5,9.6,69.4
2015-08-31 05:20:00,-4.0,9.1,71.2
2015-08-31 05:30:00,-3.7,8.9,70.7
2015-08-31 05:40:00,-3.7,8.9,70.9
2015-08-31 05:50:00,-3.5,8.8,70.0
2015-08-31 06:00:00,-2.7,8.9,72.0
2015-08-31 06:10:00,-3.0,9.0,73.3
2015-08-31 06:20:00,-3.3,8.7,75.7
2015-08-31 06:30:00,-3.9,8.8,75.0
2015-08-31 06:40:00,-3.9,8.7,75.9
2015-08-31 06:50:00,-3.6,8.5,76.3
2015-08-31 07:00:00,-3.8,8.7,74.7
2015-08-31 07:10:00,-3.9,9.0,74.6
2015-08-31 07:20:00,-3.8,9.0,72.9
2015-08-31 07:30:00,-4.5,9.4,71.8
2015-08-31 07:40:00,-5.5,9.7,68.2
2015-08-31 07:50:00,-6.5,9.6,68.4
2015-08-31 08:00:00,-7.5,9.8,67.2
2015-08-31 08:10:00,-8.1,10.1,63.3
2015-08-31 08:20:00,-7.6,10.3,64.0
2015-08-31 08:30:00,-7.5,10.4,63.3
2015-08-31 08:40:00,-7.5,10.5,64.6
2015-08-31 08:50:00,-7.5,10.7,63.5
2015-08-31 09:00:00,-7.9,10.7,63.7
2015-08-31 09:10:00,-7.7,10.9,61.0
2015-08-31 09:20:00,-8.2,11.1,58.6
2015-08-31 09:30:00,-8.5,11.2,57.9
2015-08-31 09:40:00,-8.1,11.4,57.9
2015-08-31 09:50:00,-8.0,11.7,55.7
2015-08-31 10:00:00,-7.6,12.0,55.3
2015-08-31 10:10:00,-7.7,12.5,52.9
2015-08-31 10:20:00,-7.9,12.6,50.4
2015-08-31 10:30:00,-8.0,13.0,56.4
2015-08-31 10:40:00,-8.1,12.8,49.9
2015-08-31 10:50:00,-7.2,12.8,49.4
2015-08-31 11:00:00,-6.8,13.1,56.0
2015-08-31 11:10:00,-7.3,13.4,52.7
2015-08-31 11:20:00,-7.4,13.6,52.8
2015-08-31 11:30:00,-7.6,13.8,48.1
2015-08-31 11:40:00,-7.5,13.9,49.0
2015-08-31 11:50:00,-7.5,14.3,51.7
2015-08-31 12:00:00,-7.7,13.9,54.9
2015-08-31 12:10:00,-7.8,14.3,45.9
2015-08-31 12:20:00,-7.4,14.6,43.2
2015-08-31 12:30:00,-7.3,14.5,43.9
2015-08-31 12:40:00,-7.4,14.5,41.2
2015-08-31 12:50:00,-6.8,14.6,42.7
2015-08-31 13:00:00,-6.6,14.9,45.3
2015-08-31 13:10:00,-6.5,14.7,41.3
2015-08-31 13:20:00,-6.5,14.9,43.3
2015-08-31 13:30:00,-6.8,14.9,43.6
2015-08-31 13:40:00,-6.3,15.0,42.3
2015-08-31 13:50:00,-5.8,15.1,41.5
2015-08-31 14:00:00,-5.7,15.1,42.8
2015-08-31 14:10:00,-6.1,15.4,43.0
2015-08-31 14:20:00,-6.1,15.1,42.6
2015-08-31 14:30:00,-6.2,15.8,44.1
2015-08-31 14:40:00,-6.1,15.7,41.2
2015-08-31 14:50:00,-5.6,15.6,43.9
2015-08-31 15:00:00,-5.4,15.6,43.7
2015-08-31 15:10:00,-5.8,15.8,44.3
2015-08-31 15:20:00,-6.2,15.7,46.2
2015-08-31 15:30:00,-6.5,15.8,46.6
2015-08-31 15:40:00,-6.1,15.6,47.4
2015-08-31 15:50:00,-5.6,15.7,46.9
2015-08-31 16:00:00,-5.3,15.9,47.4
2015-08-31 16:10:00,-5.1,15.9,47.2
2015-08-31 16:20:00,-5.2,15.5,48.6
2015-08-31 16:30:00,-5.4,15.3,49.2
2015-08-31 16:40:00,-5.0,15.4,50.5
2015-08-31 16:50:00,-4.7,14.8,51.3
2015-08-31 17:00:00,-5.1,15.2,52.3
2015-08-31 17:10:00,-5.2,14.8,55.2
2015-08-31 17:20:00,-5.1,13.8,59.7
2015-08-31 17:30:00,-5.3,13.8,60.7
2015-08-31 17:40:00,-5.2,13.6,62.8
2015-08-31 17:50:00,-5.5,13.4,63.5
2015-08-31 18:00:00,-6.0,13.2,64.8
2015-08-31 18:10:00,-6.5,13.0,67.7
2015-08-31 18:20:00,-6.9,12.7,69.7
2015-08-31 18:30:00,-6.7,12.6,69.5
2015-08-31 18:40:00,-6.3,12.7,71.0
2015-08-31 18:50:00,-6.0,12.5,71.6
2015-08-31 19:00:00,-6.4,12.4,72.1
2015-08-31 19:10:00,-6.9,12.4,73.6
2015-08-31 19:20:00,-6.9,12.3,73.8
2015-08-31 19:30:00,-6.5,12.0,75.8
2015-08-31 19:40:00,-6.3,11.8,77.9
2015-08-31 19:50:00,-6.2,11.6,79.2
2015-08-31 20:00:00,-6.0,11.4,80.5
2015-08-31 20:10:00,-6.6,11.2,82.7
2015-08-31 20:20:00,-6.9,11.0,83.8
2015-08-31 20:30:00,-6.8,10.9,84.8
2015-08-31 20:40:00,-6.6,10.9,84.7
2015-08-31 20:50:00,-6.5,10.8,85.3
2015-08-31 21:00:00,-6.2,10.8,83.6
2015-08-31 21:10:00,-5.8,10.8,83.0
2015-08-31 21:20:00,-5.7,10.6,86.0
2015-08-31 21:30:00,-5.5,10.5,86.0
2015-08-31 21:40:00,-5.1,10.2,89.0
2015-08-31 21:50:00,-3.5,10.1,90.3
2015-08-31 22:00:00,-2.6,9.8,91.5
2015-08-31 22:10:00,-2.5,9.9,92.1
2015-08-31 22:20:00,-2.4,9.8,93.8
2015-08-31 22:30:00,-2.6,9.7,94.5
2015-08-31 22:40:00,-2.5,9.7,93.7
2015-08-31 22:50:00,-2.1,9.7,91.8
2015-08-31 23:00:00,-2.5,9.7,84.4
2015-08-31 23:10:00,-2.7,10.0,81.9
2015-08-31 23:20:00,-2.2,9.5,91.6
2015-08-31 23:30:00,-2.3,9.4,93.9
2015-08-31 23:40:00,-3.3,9.2,94.5
2015-08-31 23:50:00,-4.0,9.3,94.6
2015-09-01 00:00:00,-4.2,9.2,94.6
2015-09-01 00:10:00,-4.0,9.3,94.6
2015-09-01 00:20:00,-4.2,9.3,93.6
2015-09-01 00:30:00,-3.4,9.2,92.5
2015-09-01 00:40:00,-2.5,9.1,93.1
2015-09-01 00:50:00,-4.6,9.2,90.5
2015-09-01 01:00:00,-3.2,9.2,88.8
2015-09-01 01:10:00,-2.8,8.9,90.6
2015-09-01 01:20:00,-2.9,9.4,88.0
2015-09-01 01:30:00,-3.2,9.3,88.6
2015-09-01 01:40:00,-2.2,9.1,90.1
2015-09-01 01:50:00,-2.3,8.9,91.6
2015-09-01 02:00:00,-3.2,9.0,91.9
2015-09-01 02:10:00,-2.9,9.0,92.5
2015-09-01 02:20:00,-1.0,9.2,91.8
2015-09-01 02:30:00,0.0,9.0,92.6
2015-09-01 02:40:00,-0.7000000000000001,8.7,94.2
2015-09-01 02:50:00,-1.7000000000000002,8.8,94.6
2015-09-01 03:00:00,-2.8,8.7,94.6
2015-09-01 03:10:00,-3.7,8.7,94.6
2015-09-01 03:20:00,-3.3,9.0,91.3
2015-09-01 03:30:00,-1.3,9.0,89.5
2015-09-01 03:40:00,-0.7000000000000001,8.8,90.1
2015-09-01 03:50:00,-1.7000000000000002,8.8,88.8
2015-09-01 04:00:00,-2.7,8.5,92.0
2015-09-01 04:10:00,-3.6,8.6,89.9
2015-09-01 04:20:00,-3.1,8.4,89.7
2015-09-01 04:30:00,-1.4,8.3,90.2
2015-09-01 04:40:00,-1.4,8.0,92.7
2015-09-01 04:50:00,-2.3,8.0,92.5
2015-09-01 05:00:00,-3.1,8.1,90.6
2015-09-01 05:10:00,-2.4,8.3,89.0
2015-09-01 05:20:00,-2.3,8.4,87.1
2015-09-01 05:30:00,-2.7,8.8,83.8
2015-09-01 05:40:00,-2.6,8.8,82.3
2015-09-01 05:50:00,-2.8,8.8,82.3
2015-09-01 06:00:00,-4.4,8.4,84.1
2015-09-01 06:10:00,-3.8,8.5,82.4
2015-09-01 06:20:00,-3.2,8.8,81.3
2015-09-01 06:30:00,-3.4,8.3,84.3
2015-09-01 06:40:00,-4.0,8.1,85.9
2015-09-01 06:50:00,-5.0,8.2,85.2
2015-09-01 07:00:00,-5.1,8.5,82.2
2015-09-01 07:10:00,-3.4,8.8,80.5
2015-09-01 07:20:00,-1.9,9.3,77.7
2015-09-01 07:30:00,-2.5,10.5,70.1
2015-09-01 07:40:00,-3.3,10.8,68.6
2015-09-01 07:50:00,-2.5,10.4,71.6
2015-09-01 08:00:00,-0.9,9.8,75.7
2015-09-01 08:10:00,-0.5,9.3,80.4
2015-09-01 08:20:00,-0.6000000000000001,9.1,83.5
2015-09-01 08:30:00,0.1,9.2,85.5
2015-09-01 08:40:00,-0.5,9.4,84.7
2015-09-01 08:50:00,-1.3,9.1,84.4
2015-09-01 09:00:00,-0.5,9.2,82.9
2015-09-01 09:10:00,-0.9,9.3,82.4
2015-09-01 09:20:00,-1.9,9.7,81.3
2015-09-01 09:30:00,-3.0,10.1,79.8
2015-09-01 09:40:00,-3.8,10.0,76.7
2015-09-01 09:50:00,-4.7,10.2,72.6
2015-09-01 10:00:00,-5.7,10.6,74.3
2015-09-01 10:10:00,-6.0,11.0,76.6
2015-09-01 10:20:00,-5.7,10.5,79.0
2015-09-01 10:30:00,-5.9,10.7,75.5
2015-09-01 10:40:00,-5.7,10.7,73.6
2015-09-01 10:50:00,-5.8,11.1,69.2
2015-09-01 11:00:00,-6.0,11.2,67.9
2015-09-01 11:10:00,-6.2,11.6,63.3
2015-09-01 11:20:00,-6.2,12.0,53.8
2015-09-01 11:30:00,-6.4,12.3,54.7
2015-09-01 11:40:00,-6.2,12.3,53.9
2015-09-01 11:50:00,-6.1,12.8,53.2
2015-09-01 12:00:00,-5.8,12.8,47.9
2015-09-01 12:10:00,-5.7,12.6,46.2
2015-09-01 12:20:00,-5.3,12.7,51.2
2015-09-01 12:30:00,-5.6,12.8,50.7
2015-09-01 12:40:00,-5.9,13.0,50.1
2015-09-01 12:50:00,-6.1,13.0,47.3
2015-09-01 13:00:00,-6.1,13.2,50.5
2015-09-01 13:10:00,-5.6,13.5,47.9
2015-09-01 13:20:00,-5.5,13.5,48.1
2015-09-01 13:30:00,-5.7,13.4,48.4
2015-09-01 13:40:00,-5.6,13.5,47.7
2015-09-01 13:50:00,-5.9,13.5,48.2
2015-09-01 14:00:00,-5.7,13.9,48.5
2015-09-01 14:10:00,-5.2,14.1,48.5
2015-09-01 14:20:00,-5.4,14.0,48.7
2015-09-01 14:30:00,-5.8,14.4,48.5
2015-09-01 14:40:00,-5.4,14.3,48.1
2015-09-01 14:50:00,-5.3,14.5,48.0
2015-09-01 15:00:00,-5.5,14.2,47.3
2015-09-01 15:10:00,-5.3,14.5,48.1
2015-09-01 15:20:00,-5.3,13.9,49.3
2015-09-01 15:30:00,-5.8,13.3,52.5
2015-09-01 15:40:00,-5.9,13.0,53.7
2015-09-01 15:50:00,-5.6,13.0,54.3
2015-09-01 16:00:00,-5.4,13.4,51.5
2015-09-01 16:10:00,-5.1,13.1,54.3
2015-09-01 16:20:00,-5.3,13.0,55.1
2015-09-01 16:30:00,-5.8,12.8,56.7
2015-09-01 16:40:00,-6.1,12.6,57.0
2015-09-01 16:50:00,-6.6,12.8,58.2
2015-09-01 17:00:00,-6.8,12.5,60.3
2015-09-01 17:10:00,-6.9,12.4,61.5
2015-09-01 17:20:00,-6.8,12.3,62.8
2015-09-01 17:30:00,-6.5,12.3,62.0
2015-09-01 17:40:00,-6.4,12.3,63.3
2015-09-01 17:50:00,-6.5,12.1,64.7
2015-09-01 18:00:00,-6.6,12.0,66.9
2015-09-01 18:10:00,-5.9,12.0,67.8
2015-09-01 18:20:00,-6.0,11.9,68.0
2015-09-01 18:30:00,-6.8,11.6,70.5
2015-09-01 18:40:00,-6.7,11.4,72.1
2015-09-01 18:50:00,-6.2,11.5,73.5
2015-09-01 19:00:00,-6.1,11.3,75.1
2015-09-01 19:10:00,-6.2,11.1,76.2
2015-09-01 19:20:00,-5.7,11.0,77.4
2015-09-01 19:30:00,-5.4,10.8,78.2
2015-09-01 19:40:00,-5.3,10.8,78.6
2015-09-01 19:50:00,-5.5,10.4,82.4
2015-09-01 20:00:00,-5.8,10.2,83.9
2015-09-01 20:10:00,-5.9,10.3,80.1
2015-09-01 20:20:00,-5.6,10.1,83.6
2015-09-01 20:30:00,-5.5,10.0,84.8
2015-09-01 20:40:00,-6.2,10.0,83.9
2015-09-01 20:50:00,-6.3,9.9,86.1
2015-09-01 21:00:00,-6.2,9.9,86.1
2015-09-01 21:10:00,-6.2,9.4,91.4
2015-09-01 21:20:00,-5.2,9.2,93.8
2015-09-01 21:30:00,-3.3,9.1,86.0
2015-09-01 21:40:00,-1.3,9.4,83.9
2015-09-01 21:50:00,-0.30000000000000004,9.1,89.3
2015-09-01 22:00:00,-0.8,9.0,90.3
2015-09-01 22:10:00,-1.8,9.1,85.0
2015-09-01 22:20:00,-2.8,8.9,86.8
2015-09-01 22:30:00,-3.2,8.7,87.7
2015-09-01 22:40:00,-2.8,8.8,84.8
2015-09-01 22:50:00,-2.8,9.0,81.8
2015-09-01 23:00:00,-3.5,8.7,83.4
2015-09-01 23:10:00,-4.1,8.6,86.1
2015-09-01 23:20:00,-4.3,8.4,86.9
2015-09-01 23:30:00,-4.2,8.4,85.3
2015-09-01 23:40:00,-4.4,8.7,83.9
2015-09-01 23:50:00,-4.4,8.6,83.5
2015-09-02 00:00:00,-4.6,8.4,86.5
2015-09-02 00:10:00,-4.8,8.3,85.8
2015-09-02 00:20:00,-4.6,8.4,86.2
2015-09-02 00:30:00,-4.5,8.2,88.9
2015-09-02 00:40:00,-4.9,8.0,91.6
2015-09-02 00:50:00,-5.1,7.9,89.8
2015-09-02 01:00:00,-5.4,8.0,88.6
2015-09-02 01:10:00,-5.7,8.1,89.6
2015-09-02 01:20:00,-5.8,7.9,91.1
2015-09-02 01:30:00,-5.7,8.0,91.2
2015-09-02 01:40:00,-5.6,8.0,90.8
2015-09-02 01:50:00,-5.3,7.8,91.0
2015-09-02 02:00:00,-5.4,7.6,93.0
2015-09-02 02:10:00,-5.7,7.6,93.5
2015-09-02 02:20:00,-5.8,7.5,92.1
2015-09-02 02:30:00,-5.8,7.6,90.8
2015-09-02 02:40:00,-5.8,7.4,90.8
2015-09-02 02:50:00,-5.7,7.4,92.0
2015-09-02 03:00:00,-5.7,7.4,91.8
2015-09-02 03:10:00,-5.4,7.6,91.3
2015-09-02 03:20:00,-5.6,7.7,89.9
2015-09-02 03:30:00,-5.3,7.7,92.2
2015-09-02 03:40:00,-3.5,7.6,93.1
2015-09-02 03:50:00,-1.6,7.6,93.4
2015-09-02 04:00:00,-1.5,7.4,93.4
2015-09-02 04:10:00,-1.2,7.2,92.3
2015-09-02 04:20:00,-0.30000000000000004,7.1,91.6
2015-09-02 04:30:00,-1.2,7.3,90.8
2015-09-02 04:40:00,-2.2,7.4,92.7
2015-09-02 04:50:00,-3.1,7.3,92.7
2015-09-02 05:00:00,-4.1,7.4,92.9
2015-09-02 05:10:00,-5.1,7.2,94.1
2015-09-02 05:20:00,-5.7,7.1,91.7
2015-09-02 05:30:00,-5.9,7.1,92.8
2015-09-02 05:40:00,-6.1,7.1,94.3
2015-09-02 05:50:00,-6.1,7.0,93.3
2015-09-02 06:00:00,-5.9,7.2,92.3
2015-09-02 06:10:00,-5.7,7.1,92.8
2015-09-02 06:20:00,-5.7,7.0,93.1
2015-09-02 06:30:00,-5.7,7.0,93.0
2015-09-02 06:40:00,-5.8,7.0,94.4
2015-09-02 06:50:00,-5.9,6.9,94.6
2015-09-02 07:00:00,-5.8,6.8,94.6
2015-09-02 07:10:00,-5.6,6.8,94.6
2015-09-02 07:20:00,-5.4,6.9,94.6
2015-09-02 07:30:00,-5.3,6.9,94.6
2015-09-02 07:40:00,-5.3,7.0,94.6
2015-09-02 07:50:00,-5.3,7.2,94.6
2015-09-02 08:00:00,-5.2,7.3,93.9
2015-09-02 08:10:00,-5.2,7.4,93.1
2015-09-02 08:20:00,-5.4,7.2,94.0
2015-09-02 08:30:00,-5.6,7.1,94.2
2015-09-02 08:40:00,-5.3,7.4,92.1
2015-09-02 08:50:00,-5.2,7.5,91.2
2015-09-02 09:00:00,-5.2,7.7,90.6
2015-09-02 09:10:00,-5.1,7.6,90.3
2015-09-02 09:20:00,-5.4,7.4,90.6
2015-09-02 09:30:00,-5.5,7.5,90.3
2015-09-02 09:40:00,-5.5,7.3,89.9
2015-09-02 09:50:00,-5.7,7.5,88.7
2015-09-02 10:00:00,-5.9,7.6,87.5
2015-09-02 10:10:00,-5.8,7.4,86.4
2015-09-02 10:20:00,-5.9,7.2,89.5
2015-09-02 10:30:00,-5.7,7.8,84.3
2015-09-02 10:40:00,-4.9,7.8,86.9
2015-09-02 10:50:00,-3.7,8.1,86.4
2015-09-02 11:00:00,-3.1,8.6,80.5
2015-09-02 11:10:00,-3.2,8.7,82.6
2015-09-02 11:20:00,-3.5,8.5,83.4
2015-09-02 11:30:00,-3.7,8.2,82.1
2015-09-02 11:40:00,-3.5,8.2,84.4
2015-09-02 11:50:00,-3.1,8.8,78.8
2015-09-02 12:00:00,-3.2,8.6,83.5
2015-09-02 12:10:00,-3.3,8.5,82.1
2015-09-02 12:20:00,-3.3,8.5,83.7
2015-09-02 12:30:00,-3.9,8.5,82.2
2015-09-02 12:40:00,-4.4,8.5,79.0
2015-09-02 12:50:00,-4.2,8.4,83.9
2015-09-02 13:00:00,-4.3,8.2,86.0
2015-09-02 13:10:00,-3.7,7.7,89.8
2015-09-02 13:20:00,-2.2,7.5,87.9
2015-09-02 13:30:00,-0.1,7.9,85.5
2015-09-02 13:40:00,0.9,7.9,85.4
2015-09-02 13:50:00,0.0,8.4,79.8
2015-09-02 14:00:00,-1.0,7.9,87.0
2015-09-02 14:10:00,-1.9,8.1,86.0
2015-09-02 14:20:00,-3.0,8.0,85.2
2015-09-02 14:30:00,-3.9,7.7,89.4
2015-09-02 14:40:00,-4.3,7.5,89.5
2015-09-02 14:50:00,-4.1,7.2,78.5
2015-09-02 15:00:00,-3.8,7.4,71.9
2015-09-02 15:10:00,-2.2,7.5,72.8
2015-09-02 15:20:00,-0.9,7.6,74.9
2015-09-02 15:30:00,-0.30000000000000004,7.1,75.3
2015-09-02 15:40:00,-1.2,7.0,74.9
2015-09-02 15:50:00,-2.1,6.9,76.8
2015-09-02 16:00:00,-3.2,7.6,74.6
2015-09-02 16:10:00,-4.2,7.8,73.6
2015-09-02 16:20:00,-4.5,7.6,73.8
2015-09-02 16:30:00,-5.3,7.7,78.2
2015-09-02 16:40:00,-5.8,7.7,78.9
2015-09-02 16:50:00,-5.9,8.0,79.1
2015-09-02 17:00:00,-6.1,7.4,85.3
2015-09-02 17:10:00,-6.3,7.1,89.2
2015-09-02 17:20:00,-6.4,6.9,91.5
2015-09-02 17:30:00,-6.3,6.8,90.7
2015-09-02 17:40:00,-6.2,6.9,91.1
2015-09-02 17:50:00,-6.0,7.3,84.7
2015-09-02 18:00:00,-5.9,7.1,86.0
2015-09-02 18:10:00,-6.0,7.2,82.8
2015-09-02 18:20:00,-6.0,7.3,83.8
2015-09-02 18:30:00,-6.0,7.4,82.1
2015-09-02 18:40:00,-6.0,7.3,82.1
2015-09-02 18:50:00,-6.1,7.3,83.4
2015-09-02 19:00:00,-6.2,7.2,84.7
2015-09-02 19:10:00,-6.2,6.8,92.3
2015-09-02 19:20:00,-6.2,6.6,94.5
2015-09-02 19:30:00,-6.1,6.4,93.9
2015-09-02 19:40:00,-5.9,6.3,93.4
2015-09-02 19:50:00,-6.0,6.2,94.4
2015-09-02 20:00:00,-6.1,6.1,94.6
2015-09-02 20:10:00,-6.0,6.1,94.6
2015-09-02 20:20:00,-6.0,6.1,93.5
2015-09-02 20:30:00,-5.8,6.3,91.3
2015-09-02 20:40:00,-5.7,6.3,91.9
2015-09-02 20:50:00,-5.9,6.0,94.5
2015-09-02 21:00:00,-6.0,5.9,94.6
2015-09-02 21:10:00,-5.8,5.9,93.5
2015-09-02 21:20:00,-5.7,6.0,91.7
2015-09-02 21:30:00,-5.7,5.9,92.5
2015-09-02 21:40:00,-5.8,5.8,94.3
2015-09-02 21:50:00,-5.9,5.8,94.6
2015-09-02 22:00:00,-6.1,5.8,94.0
2015-09-02 22:10:00,-6.0,5.8,94.1
2015-09-02 22:20:00,-6.0,5.7,94.3
2015-09-02 22:30:00,-6.0,5.5,94.3
2015-09-02 22:40:00,-5.9,5.5,94.4
2015-09-02 22:50:00,-5.8,5.8,91.6
2015-09-02 23:00:00,-5.8,6.2,89.7
2015-09-02 23:10:00,-6.0,6.2,86.7
2015-09-02 23:20:00,-6.0,6.2,85.5
2015-09-02 23:30:00,-6.1,5.8,90.0
2015-09-02 23:40:00,-6.1,5.5,93.9
2015-09-02 23:50:00,-6.2,5.4,94.3
2015-09-03 00:00:00,-6.0,6.0,88.2
2015-09-03 00:10:00,-6.0,5.7,91.7
2015-09-03 00:20:00,-6.0,6.1,86.7
2015-09-03 00:30:00,-6.0,5.9,90.0
2015-09-03 00:40:00,-6.0,5.7,89.8
2015-09-03 00:50:00,-5.9,6.1,89.2
2015-09-03 01:00:00,-5.9,5.8,92.5
2015-09-03 01:10:00,-5.8,5.8,93.7
2015-09-03 01:20:00,-5.7,5.9,92.4
2015-09-03 01:30:00,-5.7,6.1,88.1
2015-09-03 01:40:00,-5.8,6.2,85.7
2015-09-03 01:50:00,-6.0,6.6,82.9
2015-09-03 02:00:00,-5.8,6.7,83.0
2015-09-03 02:10:00,-5.9,6.4,87.0
2015-09-03 02:20:00,-6.1,6.0,88.8
2015-09-03 02:30:00,-6.1,6.3,84.2
2015-09-03 02:40:00,-6.0,6.4,84.9
2015-09-03 02:50:00,-6.0,6.2,86.8
2015-09-03 03:00:00,-6.0,6.2,85.9
2015-09-03 03:10:00,-6.0,6.1,87.0
2015-09-03 03:20:00,-6.0,6.1,89.0
2015-09-03 03:30:00,-6.0,6.1,86.2
2015-09-03 03:40:00,-6.0,6.0,91.4
2015-09-03 03:50:00,-5.9,6.0,92.7
2015-09-03 04:00:00,-5.1,5.6,77.5
2015-09-03 04:10:00,-3.2,5.5,84.0
2015-09-03 04:20:00,-1.1,5.5,88.5
2015-09-03 04:30:00,0.6000000000000001,5.4,92.7
2015-09-03 04:40:00,1.6,5.3,94.5
2015-09-03 04:50:00,3.2,5.1,94.5
2015-09-03 05:00:00,3.1,5.1,94.5
2015-09-03 05:10:00,2.1,4.9,94.5
2015-09-03 05:20:00,1.4,5.0,94.5
2015-09-03 05:30:00,2.4,5.1,94.5
2015-09-03 05:40:00,3.9,5.0,94.5
2015-09-03 05:50:00,3.4,5.0,94.5
2015-09-03 06:00:00,2.4,5.0,94.5
2015-09-03 06:10:00,1.4,4.9,94.5
2015-09-03 06:20:00,0.5,4.9,94.5
2015-09-03 06:30:00,-0.5,4.9,94.5
2015-09-03 06:40:00,-1.5,5.1,94.5
2015-09-03 06:50:00,-2.5,5.4,94.5
2015-09-03 07:00:00,-3.5,4.9,94.5
2015-09-03 07:10:00,-4.5,4.8,94.6
2015-09-03 07:20:00,-5.4,5.2,94.5
2015-09-03 07:30:00,-5.5,5.5,94.5
2015-09-03 07:40:00,-5.6,5.6,94.6
2015-09-03 07:50:00,-5.7,5.6,94.5
2015-09-03 08:00:00,-5.7,5.8,94.0
2015-09-03 08:10:00,-5.5,5.9,92.5
2015-09-03 08:20:00,-5.5,6.3,89.2
2015-09-03 08:30:00,-5.7,6.5,87.9
2015-09-03 08:40:00,-5.8,6.8,85.4
